URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/condition-clinical,4.0.1,draft,"2.16.840.1.113883.4.642.3.164",ConditionClinicalStatusCodes,Condition Clinical Status Codes,"Preferred value set for Condition Clinical Status.","StructureDefinition/Condition-Diagnosis-ke-Profile,StructureDefinition/Condition-Problem-List-ke-Profile","THO"
http://hl7.org/fhir/ValueSet/condition-code,4.0.1,draft,"2.16.840.1.113883.4.642.3.161",Condition/Problem/DiagnosisCodes,Condition/Problem/Diagnosis Codes,"Example value set for Condition/Problem/Diagnosis codes.","StructureDefinition/Condition-Diagnosis-ke-Profile,StructureDefinition/Condition-Problem-List-ke-Profile,StructureDefinition/MedicationRequest-ke-Profile","SCT"
http://hl7.org/fhir/ValueSet/condition-severity,4.0.1,draft,"2.16.840.1.113883.4.642.3.168",Condition/DiagnosisSeverity,Condition/Diagnosis Severity,"Preferred value set for Condition/Diagnosis severity grading.","StructureDefinition/Condition-Diagnosis-ke-Profile,StructureDefinition/Condition-Problem-List-ke-Profile","SCT"
http://hl7.org/fhir/ValueSet/condition-stage,4.0.1,draft,"2.16.840.1.113883.4.642.3.170",ConditionStage,Condition Stage,"Example value set for stages of cancer and other conditions.","StructureDefinition/Condition-Diagnosis-ke-Profile,StructureDefinition/Condition-Problem-List-ke-Profile","SCT"
http://hl7.org/fhir/ValueSet/condition-stage-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.171",ConditionStageType,Condition Stage Type,"Example value set for the type of stages of cancer and other conditions","StructureDefinition/Condition-Diagnosis-ke-Profile,StructureDefinition/Condition-Problem-List-ke-Profile","SCT"
http://hl7.org/fhir/ValueSet/condition-ver-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.166",ConditionVerificationStatus,ConditionVerificationStatus,"The verification status to support or decline the clinical status of the condition or diagnosis.","StructureDefinition/Condition-Diagnosis-ke-Profile,StructureDefinition/Condition-Problem-List-ke-Profile","THO"
http://hl7.org/fhir/ValueSet/contact-point-system,4.0.1,active,"2.16.840.1.113883.4.642.3.71",ContactPointSystem,ContactPointSystem,"Telecommunications form for contact point.","StructureDefinition/SHAPatient,StructureDefinition/PractitionerProfile","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contact-point-use,4.0.1,active,"2.16.840.1.113883.4.642.3.73",ContactPointUse,ContactPointUse,"Use of contact point.","StructureDefinition/SHAPatient,StructureDefinition/PractitionerProfile","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contactentity-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.416",ContactEntityType,Contact entity type,"This example value set defines a set of codes that can be used to indicate the purpose for which you would contact a contact party.","StructureDefinition/SHAOrganization","THO"
http://hl7.org/fhir/ValueSet/data-absent-reason,4.0.1,active,"2.16.840.1.113883.4.642.3.5",DataAbsentReason,DataAbsentReason,"Used to specify why the normally expected content of the data element is missing.","StructureDefinition/Observation-ke-Profile","THO"
http://hl7.org/fhir/ValueSet/diagnosis-role,4.0.1,draft,"2.16.840.1.113883.4.642.3.49",DiagnosisRole,DiagnosisRole,"This value set defines a set of codes that can be used to express the role of a diagnosis on the Encounter or EpisodeOfCare record.","StructureDefinition/Encounter-ke-Profile","THO"
http://hl7.org/fhir/ValueSet/doc-section-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.237",DocumentSectionCodes,Document Section Codes,"Document section codes (LOINC codes used in CCDA sections).","StructureDefinition/Composition-ke-Profile","LOINC"
http://hl7.org/fhir/ValueSet/doc-typecodes,4.0.1,draft,"2.16.840.1.113883.4.642.3.240",FHIRDocumentTypeCodes,FHIR Document Type Codes,"FHIR Document Codes - all LOINC codes where scale type = 'DOC'.","StructureDefinition/Composition-ke-Profile","LOINC"
http://hl7.org/fhir/ValueSet/document-classcodes,4.0.1,active,"2.16.840.1.113883.3.88.12.80.46",DocumentClassValueSet,Document Class Value Set,"This is the code specifying the high-level kind of document (e.g. Prescription, Discharge Summary, Report, etc.). Note: Class code for documents comes from LOINC, and is based upon one of the following:The type of service described by the document. It is described at a very high level in Section 7.3 of the LOINC Manual. The type study performed. It was determined by identifying modalities for study reports. The section of the chart where the document is placed. It was determined from the SETs created for Claims Attachment requests.","StructureDefinition/Composition-ke-Profile","LOINC"
http://hl7.org/fhir/ValueSet/document-relationship-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.244",DocumentRelationshipType,DocumentRelationshipType,"The type of relationship between documents.","StructureDefinition/Composition-ke-Profile","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/encounter-admit-source,4.0.1,draft,"2.16.840.1.113883.4.642.3.257",AdmitSource,Admit source,"This value set defines a set of codes that can be used to indicate from where the patient came in.","StructureDefinition/Encounter-ke-Profile","THO"
http://hl7.org/fhir/ValueSet/encounter-diet,4.0.1,draft,"2.16.840.1.113883.4.642.3.255",Diet,Diet,"This value set defines a set of codes that can be used to indicate dietary preferences or restrictions a patient may have.","StructureDefinition/Encounter-ke-Profile","THO"
http://hl7.org/fhir/ValueSet/encounter-discharge-disposition,4.0.1,draft,"2.16.840.1.113883.4.642.3.259",DischargeDisposition,Discharge disposition,"This value set defines a set of codes that can be used to where the patient left the hospital.","StructureDefinition/Encounter-ke-Profile","THO"
http://hl7.org/fhir/ValueSet/encounter-location-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.262",EncounterLocationStatus,EncounterLocationStatus,"The status of the location.","StructureDefinition/Encounter-ke-Profile","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/encounter-participant-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.250",ParticipantType,Participant type,"This value set defines a set of codes that can be used to indicate how an individual participates in an encounter.","StructureDefinition/Encounter-ke-Profile","THO (V3),THO"
http://hl7.org/fhir/ValueSet/encounter-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.261",EncounterReasonCodes,Encounter Reason Codes,"This examples value set defines the set of codes that can be used to indicate reasons for an encounter.","StructureDefinition/Encounter-ke-Profile","SCT"
http://hl7.org/fhir/ValueSet/encounter-special-arrangements,4.0.1,draft,"2.16.840.1.113883.4.642.3.253",SpecialArrangements,Special arrangements,"This value set defines a set of codes that can be used to indicate the kinds of special arrangements in place for a patients visit.","StructureDefinition/Encounter-ke-Profile","THO"
http://hl7.org/fhir/ValueSet/encounter-special-courtesy,4.0.1,draft,"2.16.840.1.113883.4.642.3.252",SpecialCourtesy,Special courtesy,"This value set defines a set of codes that can be used to indicate special courtesies provided to the patient.","StructureDefinition/Encounter-ke-Profile","THO (V3)"
http://hl7.org/fhir/ValueSet/encounter-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.246",EncounterStatus,EncounterStatus,"Current state of the encounter.","StructureDefinition/Encounter-ke-Profile","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/encounter-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.248",EncounterType,Encounter type,"This example value set defines a set of codes that can be used to indicate the type of encounter: a specific code indicating type of service provided.","StructureDefinition/Encounter-ke-Profile","THO"
http://hl7.org/fhir/ValueSet/ex-benefitcategory,4.0.1,draft,"2.16.840.1.113883.4.642.3.1174",BenefitCategoryCodes,Benefit Category Codes,"This value set includes examples of Benefit Category codes.","StructureDefinition/ClaimProfile","THO"
http://hl7.org/fhir/ValueSet/ex-diagnosis-on-admission,4.0.1,draft,"2.16.840.1.113883.4.642.3.1169",ExampleDiagnosisOnAdmissionCodes,Example Diagnosis on Admission Codes,"This value set includes example Diagnosis on Admission codes.","StructureDefinition/ClaimProfile","THO"
http://hl7.org/fhir/ValueSet/ex-diagnosisrelatedgroup,4.0.1,draft,"2.16.840.1.113883.4.642.3.588",ExampleDiagnosisRelatedGroupCodes,Example Diagnosis Related Group Codes,"This value set includes example Diagnosis Related Group codes.","StructureDefinition/ClaimProfile","THO"
http://hl7.org/fhir/ValueSet/ex-diagnosistype,4.0.1,draft,"2.16.840.1.113883.4.642.3.590",ExampleDiagnosisTypeCodes,Example Diagnosis Type Codes,"This value set includes example Diagnosis Type codes.","StructureDefinition/ClaimProfile","THO"
http://hl7.org/fhir/ValueSet/ex-paymenttype,4.0.1,draft,"2.16.840.1.113883.4.642.3.616",ExamplePaymentTypeCodes,Example Payment Type Codes,"This value set includes example Payment Type codes.","StructureDefinition/ClaimResponse-ke","THO"
http://hl7.org/fhir/ValueSet/ex-procedure-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.1387",ExampleProcedureTypeCodes,Example Procedure Type Codes,"This value set includes example Procedure Type codes.","StructureDefinition/ClaimProfile","THO"
http://hl7.org/fhir/ValueSet/ex-program-code,4.0.1,draft,"2.16.840.1.113883.4.642.3.576",ExampleProgramReasonCodes,Example Program Reason Codes,"This value set includes sample Program Reason Span codes.","StructureDefinition/ClaimResponse-ke,StructureDefinition/ClaimProfile","THO"
http://hl7.org/fhir/ValueSet/ex-revenue-center,4.0.1,draft,"2.16.840.1.113883.4.642.3.594",ExampleRevenueCenterCodes,Example Revenue Center Codes,"This value set includes sample Revenue Center codes.","StructureDefinition/ClaimProfile","THO"
http://hl7.org/fhir/ValueSet/fm-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.592",FinancialResourceStatusCodes,Financial Resource Status Codes,"This value set includes Status codes.","StructureDefinition/ClaimResponse-ke,StructureDefinition/ClaimProfile","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/forms,4.0.1,draft,"2.16.840.1.113883.4.642.3.37",Form Codes,Forms,"This value set includes a sample set of Forms codes.","StructureDefinition/ClaimResponse-ke","THO"
http://hl7.org/fhir/ValueSet/fundsreserve,4.0.1,draft,"2.16.840.1.113883.4.642.3.33",Funds Reservation Codes,FundsReserve,"This value set includes sample funds reservation type codes.","StructureDefinition/ClaimResponse-ke,StructureDefinition/ClaimProfile","THO"
http://hl7.org/fhir/ValueSet/icd-10,4.0.1,draft,"2.16.840.1.113883.4.642.3.531",ICD-10Codes,ICD-10 Codes,"This value set includes sample ICD-10 codes.","StructureDefinition/ClaimProfile","hl7.terminology.r5"
http://hl7.org/fhir/ValueSet/icd-10-procedures,4.0.1,draft,"2.16.840.1.113883.4.642.3.574",ICD-10ProcedureCodes,ICD-10 Procedure Codes,"This value set includes sample ICD-10 Procedure codes.","StructureDefinition/ClaimProfile","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/identifier-type,4.0.1,active,"2.16.840.1.113883.4.642.3.45",Identifier Type Codes,IdentifierType,"A coded type for an identifier that can be used to determine which identifier to use for a specific purpose.","StructureDefinition/SHAPatient,StructureDefinition/SHAOrganization,StructureDefinition/PractitionerProfile","THO (V2)"
http://hl7.org/fhir/ValueSet/identifier-use,4.0.1,active,"2.16.840.1.113883.4.642.3.57",IdentifierUse,IdentifierUse,"Identifies the purpose for this identifier, if known .","StructureDefinition/SHAPatient,StructureDefinition/SHAOrganization,StructureDefinition/PractitionerProfile","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/languages,4.0.1,draft,"2.16.840.1.113883.4.642.3.20",CommonLanguages,Common Languages,"This value set includes common codes from BCP-47 (http://tools.ietf.org/html/bcp47)","StructureDefinition/Medication-ke-Profile,StructureDefinition/SHAPatient,StructureDefinition/ServiceRequest-ke-Profile,StructureDefinition/ClaimResponse-ke,StructureDefinition/Condition-Diagnosis-ke-Profile,StructureDefinition/Condition-Problem-List-ke-Profile,StructureDefinition/Encounter-ke-Profile,StructureDefinition/Observation-ke-Profile,StructureDefinition/SHAOrganization,StructureDefinition/ClaimProfile,StructureDefinition/Composition-ke-Profile,StructureDefinition/MedicationRequest-ke-Profile,StructureDefinition/PractitionerProfile","hl7.terminology.r5"
http://hl7.org/fhir/ValueSet/link-type,4.0.1,active,"2.16.840.1.113883.4.642.3.423",LinkType,LinkType,"The type of link between this patient resource and another patient resource.","StructureDefinition/SHAPatient","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/list-empty-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.322",ListEmptyReasons,List Empty Reasons,"General reasons for a list to be empty. Reasons are either related to a summary list (i.e. problem or medication list) or to a workflow related list (i.e. consultation list).","StructureDefinition/Composition-ke-Profile","THO"
http://hl7.org/fhir/ValueSet/list-mode,4.0.1,draft,"2.16.840.1.113883.4.642.3.318",ListMode,ListMode,"The processing mode that applies to this list.","StructureDefinition/Composition-ke-Profile","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/list-order,4.0.1,draft,"2.16.840.1.113883.4.642.3.324",ListOrderCodes,List Order Codes,"Base values for the order of the items in a list resource.","StructureDefinition/Composition-ke-Profile","THO"
http://hl7.org/fhir/ValueSet/location-physical-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.328",LocationType,Location type,"This example value set defines a set of codes that can be used to indicate the physical form of the Location.","StructureDefinition/Encounter-ke-Profile","THO"
http://hl7.org/fhir/ValueSet/manifestation-or-symptom,4.0.1,draft,"2.16.840.1.113883.4.642.3.169",ManifestationAndSymptomCodes,Manifestation and Symptom Codes,"Example value set for Manifestation and Symptom codes.","StructureDefinition/Condition-Diagnosis-ke-Profile,StructureDefinition/Condition-Problem-List-ke-Profile","SCT"
http://hl7.org/fhir/ValueSet/marital-status,4.0.1,active,"2.16.840.1.113883.4.642.3.29",Marital Status Codes,MaritalStatus,"This value set defines the set of codes that can be used to indicate the marital status of a person.","StructureDefinition/SHAPatient","THO (V3)"
http://hl7.org/fhir/ValueSet/medication-as-needed-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.96",SNOMEDCTMedicationAsNeededReasonCodes,SNOMED CT Medication As Needed Reason Codes,"This value set includes all clinical findings from SNOMED CT - provided as an exemplar value set.","StructureDefinition/ServiceRequest-ke-Profile","SCT"
http://hl7.org/fhir/ValueSet/medication-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.375",SNOMEDCTMedicationCodes,SNOMED CT Medication Codes,"This value set includes all drug or medicament substance codes and all pharmaceutical/biologic products from SNOMED CT - provided as an exemplar value set.","StructureDefinition/Medication-ke-Profile,StructureDefinition/MedicationRequest-ke-Profile","SCT"
http://hl7.org/fhir/ValueSet/medication-form-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.374",SNOMEDCTFormCodes,SNOMED CT Form Codes,"This value set includes all dose form codes from SNOMED CT - provided as an exemplar.","StructureDefinition/Medication-ke-Profile","SCT"
http://hl7.org/fhir/ValueSet/medication-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.376",Medication Status Codes,Medication  status  codes,"Medication Status Codes","StructureDefinition/Medication-ke-Profile","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/medicationrequest-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.1322",medicationRequest Category Codes,Medication request  category  codes,"MedicationRequest Category Codes","StructureDefinition/MedicationRequest-ke-Profile","THO"
http://hl7.org/fhir/ValueSet/medicationrequest-course-of-therapy,4.0.1,draft,"2.16.840.1.113883.4.642.3.1326",medicationRequest Course of Therapy Codes,Medication request  course of  therapy  codes,"MedicationRequest Course of Therapy Codes","StructureDefinition/MedicationRequest-ke-Profile","THO"
http://hl7.org/fhir/ValueSet/medicationrequest-intent,4.0.1,draft,"2.16.840.1.113883.4.642.3.1321",medicationRequest Intent,Medication request  intent,"MedicationRequest Intent Codes","StructureDefinition/MedicationRequest-ke-Profile","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/medicationrequest-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.1320",medicationrequest Status,Medicationrequest  status,"MedicationRequest Status Codes","StructureDefinition/MedicationRequest-ke-Profile","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/medicationrequest-status-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.1324",medicationRequest Status Reason Codes,Medication request  status  reason  codes,"MedicationRequest Status Reason Codes","StructureDefinition/MedicationRequest-ke-Profile","THO"
http://hl7.org/fhir/ValueSet/missing-tooth-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.534",MissingToothReasonCodes,Missing Tooth Reason Codes,"This value set includes sample Missing Tooth Reason codes.","StructureDefinition/ClaimProfile","THO"
http://hl7.org/fhir/ValueSet/name-use,4.0.1,active,"2.16.840.1.113883.4.642.3.65",NameUse,NameUse,"The use of a human name.","StructureDefinition/SHAPatient,StructureDefinition/PractitionerProfile","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/note-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.15",NoteType,NoteType,"The presentation types of notes.","StructureDefinition/ClaimResponse-ke","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/observation-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.403",ObservationCategoryCodes,Observation Category Codes,"Observation Category codes.","StructureDefinition/Observation-ke-Profile","THO"
http://hl7.org/fhir/ValueSet/observation-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.396",LOINCCodes,LOINC Codes,"This value set includes all LOINC codes","StructureDefinition/Observation-ke-Profile","LOINC"
http://hl7.org/fhir/ValueSet/observation-interpretation,4.0.1,active,"2.16.840.1.113883.4.642.3.399",ObservationInterpretationCodes,Observation Interpretation Codes,"A categorical assessment, providing a rough qualitative interpretation of the observation value,    such as “normal”/ “abnormal”,”low” / “high”, “better” / “worse”, “susceptible” / “resistant”, “expected”/ “not expected”.    The value set is intended to be for ANY use where coded representation of an interpretation is needed.             Notes:          This is being communicated in v2.x in OBX-8 (Observation Interpretation), in v3 in ObservationInterpretation (CWE) in R1 (Representative Realm) and in FHIR in    Observation.interpretation. Historically these values come from the laboratory domain, and these codes are extensively    used. The value set binding is extensible, so codes outside the value set that are needed for interpretation concepts    (i.e. particular meanings) that are not included in the value set can be used, and these new codes may also be added to    the value set and published in a future version.","StructureDefinition/Observation-ke-Profile","THO (V3)"
http://hl7.org/fhir/ValueSet/observation-methods,4.0.1,draft,"2.16.840.1.113883.4.642.3.395",ObservationMethods,Observation Methods,"Observation Method codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 272394005 (Technique (qualifier value)) or is-a 129264002 (Action (qualifier value)) or is-a 386053000 (Evaluation procedure(procedure))","StructureDefinition/Observation-ke-Profile","SCT"
http://hl7.org/fhir/ValueSet/observation-status,4.0.1,active,"2.16.840.1.113883.4.642.3.400",ObservationStatus,ObservationStatus,"Codes providing the status of an observation.","StructureDefinition/Observation-ke-Profile","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/organization-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.414",OrganizationType,Organization type,"This example value set defines a set of codes that can be used to indicate a type of organization.","StructureDefinition/SHAOrganization","THO"
http://hl7.org/fhir/ValueSet/participant-role,4.0.1,draft,"2.16.840.1.113883.4.642.3.152",ParticipantRoles,Participant Roles,"Roles of participants that may be included in a care team.  Defined as: Is a Person, Healthcare professional (occupation) or Healthcare related organization (qualifier value).","StructureDefinition/ServiceRequest-ke-Profile","SCT"
http://hl7.org/fhir/ValueSet/patient-contactrelationship,4.0.1,active,"2.16.840.1.113883.4.642.3.1130",PatientContactRelationship,Patient Contact Relationship ,"The nature of the relationship between the patient and the contact person.","StructureDefinition/SHAPatient","THO (V2)"
http://hl7.org/fhir/ValueSet/payeetype,4.0.1,draft,"2.16.840.1.113883.4.642.3.31",Claim Payee Type Codes,PayeeType,"This value set includes sample Payee Type codes.","StructureDefinition/ClaimResponse-ke,StructureDefinition/ClaimProfile","THO"
http://hl7.org/fhir/ValueSet/payment-adjustment-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.600",PaymentAdjustmentReasonCodes,Payment Adjustment Reason Codes,"This value set includes smattering of Payment Adjustment Reason codes.","StructureDefinition/ClaimResponse-ke","THO"
http://hl7.org/fhir/ValueSet/performer-role,4.0.1,draft,"2.16.840.1.113883.4.642.3.433",ProcedurePerformerRoleCodes,Procedure Performer Role Codes,"This example value set defines the set of codes that can be used to indicate a role of a procedure performer.","StructureDefinition/MedicationRequest-ke-Profile","SCT"
http://hl7.org/fhir/ValueSet/procedure-code,4.0.1,draft,"2.16.840.1.113883.4.642.3.427",ProcedureCodes(SNOMEDCT),Procedure Codes (SNOMED CT),"Procedure Code: All SNOMED CT procedure codes.","StructureDefinition/ServiceRequest-ke-Profile","SCT"
http://hl7.org/fhir/ValueSet/procedure-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.432",ProcedureReasonCodes,Procedure Reason Codes,"This example value set defines the set of codes that can be used to indicate a reason for a procedure.","StructureDefinition/ServiceRequest-ke-Profile","SCT"
http://hl7.org/fhir/ValueSet/process-priority,4.0.1,draft,"2.16.840.1.113883.4.642.3.552",ProcessPriorityCodes,Process Priority Codes,"This value set includes the financial processing priority codes.","StructureDefinition/ClaimProfile","THO"
http://hl7.org/fhir/ValueSet/provider-qualification,4.0.1,draft,"2.16.840.1.113883.4.642.3.570",ExampleProviderQualificationCodes,Example Provider Qualification Codes,"This value set includes sample Provider Qualification codes.","StructureDefinition/ClaimProfile","THO"
http://hl7.org/fhir/ValueSet/referencerange-appliesto,4.0.1,draft,"2.16.840.1.113883.4.642.3.407",ObservationReferenceRangeAppliesToCodes,Observation Reference Range Applies To Codes,"This value set defines a set of codes that can be used to indicate the particular target population the reference range applies to.","StructureDefinition/Observation-ke-Profile","SCT"
http://hl7.org/fhir/ValueSet/referencerange-meaning,4.0.1,draft,"2.16.840.1.113883.4.642.3.397",ObservationReferenceRangeMeaningCodes,Observation Reference Range Meaning Codes,"This value set defines a set of codes that can be used to indicate the meaning/use of a reference range for a particular target population.","StructureDefinition/Observation-ke-Profile","THO"
http://hl7.org/fhir/ValueSet/related-claim-relationship,4.0.1,draft,"2.16.840.1.113883.4.642.3.568",ExampleRelatedClaimRelationshipCodes,Example Related Claim Relationship Codes,"This value set includes sample Related Claim Relationship codes.","StructureDefinition/ClaimProfile","THO"
http://hl7.org/fhir/ValueSet/remittance-outcome,4.0.1,draft,"2.16.840.1.113883.4.642.3.13",ClaimProcessingCodes,Claim Processing Codes,"This value set includes Claim Processing Outcome codes.","StructureDefinition/ClaimResponse-ke","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/request-intent,4.0.1,draft,"2.16.840.1.113883.4.642.3.113",RequestIntent,RequestIntent,"Codes indicating the degree of authority/intentionality associated with a request.","StructureDefinition/ServiceRequest-ke-Profile","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/request-priority,4.0.1,draft,"2.16.840.1.113883.4.642.3.115",RequestPriority,Request priority,"The clinical priority of a diagnostic order.","StructureDefinition/ServiceRequest-ke-Profile,StructureDefinition/MedicationRequest-ke-Profile","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/request-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.111",RequestStatus,RequestStatus,"Codes identifying the lifecycle stage of a request.","StructureDefinition/ServiceRequest-ke-Profile","hl7.fhir.r4.core"
